0.0019312039	0.114819	0.00012991417	0.005890402	1.4377373e-05	4.2166317e-08	1.8673509e-05	0.0061564753	0.002028788	6.1798026e-05	1.0	4.9569957e-07	4.1269817e-05	2.4808467e-06	1.0	0.013712741	0.00048376925	0.066732444	0.0026736069	0.00040516877	2.9759534e-05	0.1596974	0.053421237	0.07638748	0.8525626	0.1483802	0.9965359	0.010207043	0.00034274583	8.0271438e-06	0.00031159338	0.0055124471	0.00056610099	1.0	0.0017218763	0.1693499	0.018544756	0.0025926162	0.014857551	0.016855696	0.022601608	1.0857275e-05	0.00080915407	2.2711858e-05	0.00021436758	9.2778082e-06	0.0011265764	0.0057158056	5.2341635e-05	9.4338196e-07	0.00058221811	0.00024637239	4.9830742e-05	3.3237611e-05	0.0029968238	0.0011711167	0.034688912	0.00024462517	2.5615373e-07	5.686389e-05	7.6552824e-05	7.6500473e-06	0.00010010788	1.0	0.00015332103	0.0011645651	0.0094690612	0.00021808219	2.7627002e-06	0.0014645703	0.079286002	0.1186016	0.00076504843	0.00056601898	0.024370218	0.0080981134	0.0014093001	1.4055544e-06	4.0154127e-06	3.3906053e-06	2.3527063e-07	9.2525488e-07	3.266986e-07	9.9878093e-08	1.0247642e-06	1.1104728e-07	8.9231387e-09	9.08907e-07	2.6928758e-06	9.1717243e-07	6.7429623e-06	3.9608886e-07	5.9421149e-07	6.3438222e-08	9.1989239e-07	1.0357114e-07	3.662052e-07	8.9520479e-05	1.3865555e-06	0.00018613962	0.00017068557	1.2055411e-07	2.6075068e-07	2.4415348e-10	0.00012685316	4.4044174e-07	1.4235798e-07	1.5046513e-07	1.2341724e-07	9.2462727e-08	2.6127454e-08	1.3816181e-07	6.8692043e-06	6.6438326e-07	4.1921289e-06	2.8445734e-07	7.7234048e-08	7.7728394e-08	8.5249667e-08	8.7172047e-08	2.8739607e-06	3.7426871e-05	2.1586075e-07	1.1039458e-09	6.97466e-09	1.9066336e-07	3.3331716e-08	3.5946289e-07	8.782937e-08	1.9260582e-05	5.0478771e-08	2.363996e-07	1.4132561e-07	2.0942554e-09	1.6886051e-07	3.1813687e-09	7.1644229e-07	4.5970819e-06	7.5362996e-09	9.6631529e-09	6.5737099e-06	8.4043895e-06	7.1719469e-08	1.3911958e-07	3.538798e-06	2.2051573e-07	1.8898704e-07	5.7031712e-06	2.2613373e-08	4.7824487e-06	4.8585667e-07	4.8516421e-07	3.3473277e-08	0.00051238696	0.1	0.011471306	0.1088887	5.636456
1.0	9.1917855e-07	0.0031068909	0.6093169	0.003030774	0.0032636751	0.00017947373	0.00078013318	8.0454789e-05	0.0029816164	0.031994842	0.00025204208	0.00052651414	0.848855	8.6301334e-05	0.00018169069	0.0075356956	4.396349e-07	0.062303767	0.018122338	0.083470702	2.389974e-05	1.5419095e-05	0.00025072525	8.5017848e-05	0.001076768	0.3087684	0.0092891678	8.6443397e-05	0.00018594679	0.00027912937	0.0021353564	0.00014328773	0.0025709383	3.8796352e-07	0.0077003399	9.5169751e-05	0.00010028103	0.0013391924	0.0058061262	0.00033606624	1.0	0.0080900351	0.0047084945	1.499598e-05	0.2623335	0.015978124	0.1112504	1.0	0.00027459045	0.0027201297	0.023337951	0.042145047	1.2905915e-05	0.017308153	0.1058356	0.8146104	0.016458228	0.1890218	0.00046373261	0.012015068	0.00081488863	0.00013515577	0.005995282	1.8634962e-06	0.0015360063	0.0080542332	0.013622127	0.00090336794	0.2163386	2.593966e-06	7.4899401e-07	3.9455449e-07	5.5829696e-05	0.087029979	0.3447321	0.0057690539	0.00015548365	0.01163063	4.9316819e-05	3.2919679e-08	6.3497453e-07	8.6214868e-08	7.5073366e-08	6.1304554e-06	0.0020651796	2.4059236e-06	9.3178357e-08	8.7775192e-07	1.1641873e-06	5.1652446e-08	2.7438762e-06	1.2076435e-05	1.2608825e-05	1.5109405e-05	1.5058065e-05	2.1456704e-07	2.7058454e-07	1.9268705e-06	4.9088038e-07	3.4473821e-06	3.4474389e-05	2.7263893e-06	2.25552e-06	6.6440151e-09	4.5515642e-07	1.6331553e-06	3.4705789e-07	7.5851113e-07	5.7735781e-07	2.6709296e-08	6.8027201e-10	0.00012230885	1.9047818e-07	2.401656e-06	1.2844437e-07	8.0412221e-08	1.0541548e-08	8.5744178e-10	6.1257325e-08	3.1992543e-06	9.1863981e-08	6.8036763e-09	2.731837e-08	2.0354838e-07	2.1420078e-08	2.7431622e-06	9.1378303e-07	7.6809948e-07	3.8665968e-09	1.6894527e-08	6.7974121e-08	5.4200115e-08	2.8301155e-08	2.7231704e-06	1e-10	4.7374094e-08	2.475598e-07	1.9816224e-07	4.0127684e-08	3.7573946e-07	2.5980504e-05	9.5875592e-05	2.1208617e-08	1.6208757e-08	3.6049606e-08	4.8065267e-05	6.4374156e-08	3.5784205e-07	1.2703525e-06	1.8339286e-08	2.4291438e-08	6.3071934e-09	1.314539e-07	0.1	0.029408449	0.079291351	0.001342493
0.0957743	0.010886245	0.0040311473	1.0	1.5192732e-05	0.0039302437	0.0001075874	0.5477202	0.079194732	1.0	0.5200369	0.2082171	2.6394421e-06	0.1925084	0.020770933	0.823479	1.0	1.0	1.0	0.0037149398	1.347767e-05	0.0063885427	1.3053528e-06	0.08191552	0.321467	0.053487513	0.0028207593	0.00013006189	0.0039432561	0.0012986561	0.02390747	0.0014370682	0.076803073	0.010636748	0.028694298	1.7186409e-05	0.0058889179	8.0077953e-05	1.7744878e-06	1.0	0.00022549456	0.00046546262	0.00024072541	1.011291e-06	8.2666003e-05	0.0045004748	0.006114806	0.080726311	4.181992e-05	7.820564e-06	0.0031616094	0.00024572053	0.9352952	0.015725061	0.0029328715	0.2563656	0.056294471	0.00015734594	0.0012500137	0.0055894218	0.1360256	1.0	1.0	0.0017424723	0.000521201	0.0073478236	0.1305587	1.8676317e-05	1.0123319e-05	0.0083965501	0.00039704656	0.00085140456	1.0	0.1921589	0.1602067	0.0068810177	4.7757426e-06	6.4647487e-09	3.5962827e-08	3.0566232e-05	2.8585842e-07	9.4512579e-05	3.06109e-06	9.9069994e-06	9.4502617e-08	1.2062745e-06	2.1554173e-05	6.5214895e-06	3.8943077e-07	2.5783487e-07	8.7083656e-08	5.672614e-07	2.5304584e-05	3.1111801e-07	4.6858645e-06	5.4341633e-08	5.2224298e-08	1.3990339e-07	8.7271735e-07	3.5524857e-07	3.6061363e-07	0.00016501914	2.3525539e-05	2.5691787e-07	1.8113198e-08	8.4618893e-07	4.6023848e-07	2.1410672e-06	4.1091084e-06	0.00089307153	1.7891016e-06	8.0763849e-09	2.8847348e-08	2.6340716e-08	0.00010654429	4.4567598e-05	4.0082375e-07	9.1383923e-09	4.6893128e-08	4.8229831e-06	1.4485055e-07	1.7874385e-05	5.2284772e-06	6.3321868e-09	1e-10	2.9085558e-07	8.2633605e-08	3.1865216e-05	5.6559094e-07	4.2224645e-08	1.1336367e-10	1.7155773e-10	3.0145287e-07	8.3878149e-08	2.919171e-07	2.3860672e-10	4.5168704e-06	1.4376096e-07	1e-10	1.2704014e-08	4.2945426e-06	1.156975e-06	3.56121e-08	3.9814336e-07	2.9878578e-07	6.5420502e-10	1.0568922e-07	2.1510885e-05	1.8030278e-08	9.8064071e-08	6.5665898e-07	2.0435566e-08	1.5943137e-09	2.6349801e-08	1.447873	0.6611476	5.006363	1.34228
1.2050342e-05	0.00024066014	0.0012066084	0.0018839091	0.4820466	0.00044182819	0.090751618	0.0023678718	3.1596537e-05	0.0022576433	0.0075462563	0.027059076	4.8501402e-05	0.06760025	1.0	0.002162613	0.00020777491	7.6602257e-05	9.000617e-06	0.0030915223	0.0028889298	0.1564189	0.2184255	0.00089099613	0.0024998141	0.021722689	0.00029377057	0.00099582062	0.0039601796	1.0	0.00026149178	0.0030636317	0.00039462556	4.5856941e-05	8.793483e-05	0.0015758211	0.022941254	0.022338884	0.00033047062	0.00058164878	0.0042571169	0.001129606	0.019783203	1.0	1.0	4.3282846e-05	1.0	1.0	0.0033318398	0.1184859	0.00055250869	0.0030433838	0.069704741	0.0031512645	0.049504433	0.00035949366	0.0010107115	0.0023890885	0.0039004888	0.0076563456	0.0095339129	1.0	0.0017614656	1.3075446e-06	0.022066748	0.033386566	0.00074848597	0.0028385662	0.052064635	0.5450273	0.00026067969	0.0016676376	0.0093523767	0.0074861953	0.02311904	0.0012835569	0.0006545693	3.2800294e-09	3.4553702e-06	1.8934262e-06	1.6245066e-07	1.2160899e-07	6.3582007e-07	9.9722602e-06	1.0880605e-08	3.38429e-07	3.2912993e-07	1.9420503e-09	9.3279283e-08	2.1796919e-05	4.3139329e-07	2.9053609e-08	8.5295632e-08	0.00040435328	6.1088535e-08	2.3165259e-07	3.2835676e-08	5.1119963e-07	1.0121786e-07	2.0851124e-07	6.7016231e-07	6.6860637e-09	2.5630479e-08	7.9746645e-09	3.070397e-06	4.5960828e-06	9.6112207e-10	1.8564263e-08	5.0842827e-06	4.8705574e-06	2.7578936e-10	9.3533112e-05	1.8675703e-06	2.7335231e-08	2.3394097e-05	1.6908555e-07	8.8615807e-06	6.060173e-07	1.6670353e-07	9.2837489e-08	2.4848512e-06	1.6998965e-05	3.5001829e-08	5.1414128e-07	1.1662433e-08	7.6298653e-07	2.1733879e-06	2.9025392e-07	1.5836122e-09	3.4727936e-09	5.6981886e-08	1.945042e-07	2.4888487e-07	0.0011223842	1.0199666e-06	5.0609407e-07	3.6863254e-05	4.4678524e-07	3.4309599e-06	1.2350874e-07	1.2998951e-06	3.8519488e-06	0.01246924	5.0482318e-05	2.0222096e-06	7.5796667e-09	3.6572584e-07	0.00010377512	5.8155045e-09	3.6997669e-06	8.8910034e-05	3.4671437e-05	8.8241716e-09	2.9414737e-08	0.9293382	1.075381	0.069717295	0.0012167871
0.022892397	0.014021995	0.002276446	0.0077227815	0.018681394	1.0	0.00053278968	0.0008747247	0.01395292	1.0	0.4606869	0.3159497	0.0013471827	0.0085371993	0.041487969	1.0	0.018261943	0.088578478	0.043648742	2.3472467e-05	0.0063910438	0.00011009355	0.1898912	0.0026850505	0.0002886341	0.0088286875	0.00010739049	0.00010165611	0.001121722	3.6191145e-06	0.00086003845	0.8832168	1.0	1.0	0.00018535097	0.00011397333	0.00061664439	0.013547965	7.0307096e-06	0.030563848	0.0038367491	0.087912992	2.9219095e-07	0.00013419935	9.414801e-05	0.3649649	0.0020513313	0.3404478	3.0674757e-05	4.2725929e-05	0.0018599712	0.00011864599	0.006382559	0.0010680724	0.09576901	0.020432951	0.031811681	0.00023749017	0.00071226183	0.00052882783	0.00052965758	0.034534767	0.0014892437	0.076991878	6.5535889e-05	0.3144792	0.2613014	0.0081545785	0.548231	6.8791219e-06	0.00027274163	0.0014578168	0.00029248721	0.023879236	0.042842757	0.0018445882	0.00029784508	6.2217413e-07	6.3345095e-07	4.4091059e-05	1.8130986e-08	9.2743244e-09	2.3188009e-07	6.9346171e-08	2.0227604e-07	2.0464351e-05	0.0001898097	3.8682998e-07	3.6174222e-07	1.2826848e-06	4.4497974e-06	6.712669e-05	2.9995363e-05	2.0975416e-05	2.9742157e-06	7.6237689e-07	5.9573487e-08	2.6053748e-08	1.2605448e-05	9.7076254e-06	2.2421424e-05	4.774065e-06	7.116904e-08	4.6523988e-07	4.5524939e-07	2.8154805e-05	4.3463953e-07	8.4441441e-09	7.0233801e-07	3.6940639e-06	1.3212036e-06	4.4739784e-07	1.3702139e-06	5.847852e-08	5.8855858e-06	1.9784159e-06	3.2158205e-08	2.7383234e-07	1.8986931e-08	8.2564948e-06	5.9365263e-08	0.00010018	1.4011938e-07	2.2689252e-07	6.0005965e-07	1.5319129e-06	8.9935929e-06	5.1749686e-07	6.5212816e-07	4.5616051e-08	2.4186688e-09	1.8589351e-08	6.2421864e-06	2.9539342e-07	5.2184635e-07	2.7254856e-09	6.7359849e-08	1.9319907e-07	2.9405308e-07	5.7018124e-08	1.0204662e-09	8.5359153e-07	1.9255506e-07	8.1902413e-10	3.2007861e-08	2.8960261e-09	2.9880578e-08	8.595277e-08	2.4839483e-07	6.6855059e-09	2.0002731e-09	4.4887594e-07	1e-10	1.1016913e-08	0.3002795	0.0099999998	5.484776	0.018799651
0.0058824136	0.0002303755	0.065045305	0.0036185721	0.00097627903	1.7369834e-06	0.0086438274	0.0074312408	0.0011671822	2.8941444e-05	0.00024888624	0.5501458	0.1236893	0.0042523076	0.0071556023	0.3274568	0.0020690698	1.0	1.0	0.084013686	0.063108802	0.4563684	0.0042815744	6.0016839e-05	0.1285907	8.5699194e-06	0.00076596625	0.00029036836	0.00020259143	0.012309252	6.2816369e-05	0.0020270546	0.00061211066	2.6334703e-06	0.00017356205	0.00034514553	0.0010360851	0.045049995	0.0368095	0.00017142649	0.00023846583	0.0015519038	0.00087903172	5.8124215e-07	0.034447618	4.987152e-05	0.00092723954	3.0832409e-05	0.00026943721	8.7694661e-06	0.0014991947	1.3735277e-07	0.00021678467	0.0013439473	0.012281136	0.034051936	0.0061920113	0.0015440066	0.00011137244	1.3599232e-05	4.9099085e-06	0.00010568191	0.022258172	0.0024711646	0.0013875309	1.5318423e-05	0.00032973106	0.0071199718	0.00099243037	0.0040911147	0.0046751853	1.2708074e-05	5.3888056e-05	0.00061456731	3.7019734e-06	0.00057937083	0.00015960108	7.0256324e-06	3.5476874e-05	1.6989898e-06	1.1252859e-05	2.9345222e-07	6.0623293e-08	4.2499016e-07	1.9792502e-07	2.1439653e-05	0.0001505823	4.7483765e-05	3.6296919e-05	0.00027501074	9.0827353e-07	4.527446e-09	0.003040483	2.8390072e-05	2.4452046e-07	2.156968e-05	1.1003953e-05	2.1906901e-06	1.4110994e-07	1.6867817e-06	6.5077131e-07	1.9487743e-07	1.7659533e-05	2.6168854e-07	2.1609433e-06	9.8855933e-05	3.4664242e-07	2.5454836e-08	1.1485141e-06	5.8850883e-06	1.9490611e-09	4.7400213e-06	1.1126794e-07	1.2915781e-07	1.1761151e-06	7.3288447e-07	1.4657502e-06	1e-10	4.6998277e-08	5.1873244e-06	9.9778458e-07	5.4050474e-07	3.4431906e-08	1.6911823e-09	2.7887634e-09	3.0829329e-07	3.6971842e-06	3.5269363e-08	8.0425025e-06	1.2996296e-08	5.9230687e-09	1.849377e-08	1.1388138e-08	2.8675024e-07	1.0975658e-07	4.1804861e-07	3.0761367e-07	7.2800837e-08	3.1450824e-09	1.3699551e-09	1.4444018e-08	1.5885423e-07	1.1185208e-08	1.7821046e-07	3.5806531e-07	1.7399975e-08	1.4557536e-07	7.0722159e-08	2.0904971e-09	5.8460805e-06	6.8690383e-07	4.6515353e-08	4.1874091e-09	2.4868709e-07	6.434106	10.56156	0.1044217	0.3886558
0.0055945674	0.2061568	0.00019684542	1.0	0.4421451	0.5019588	0.010146699	2.1747294e-08	0.00013538724	5.1202085e-05	0.0053035473	0.0031546087	1.2936531e-06	0.006564247	2.2002309e-08	4.1846974e-07	4.3434091e-05	0.3014446	0.0022980848	4.6518062e-06	0.079735085	0.00016263538	0.00039615759	4.0933796e-06	2.142323e-05	1.0	1.0	0.2507837	6.7892743e-06	5.6946675e-07	8.7407432e-07	1.0024427e-06	0.094395466	0.00011758859	0.0022121486	0.00052398216	0.1021374	0.00015048859	1.0720882e-07	0.6320542	0.320728	0.0012497365	2.8293078e-05	0.00047950726	6.6999824e-06	0.0029291883	0.00093312986	1.0	1.0	0.1054949	0.056766652	0.00079733948	4.4912536e-05	0.029953763	0.0018004343	0.021066131	0.095453426	5.6761277e-05	2.1146673e-06	0.00027901525	0.00012800349	0.0030578566	0.00039127542	0.0021381378	0.0079889493	1.4885383e-06	2.2522436e-06	0.00066410174	5.2027764e-05	0.0023055819	0.00035328272	0.00013769553	1.0	0.0016560286	2.7194594e-05	1.2161274e-05	0.3488491	6.2617223e-06	1.8480638e-07	1.1465536e-05	1.2743619e-06	3.2559137e-06	7.3944278e-07	1.2745481e-07	0.00012281376	1.9854381e-06	3.7849833e-08	1.2107142e-07	0.00010162665	2.4953445e-06	1.0736939e-06	4.6562927e-05	0.0010568609	0.00050066836	3.7772074e-06	5.9072738e-07	8.8802132e-10	2.2432923e-07	7.6942632e-07	5.2776923e-06	0.00029192641	1.2907616e-06	6.0230656e-09	1.2032718e-08	1.4423637e-06	3.9813813e-08	1.1839757e-07	5.914153e-07	7.7832755e-07	1.511196e-06	9.3304999e-09	2.5393089e-07	3.6441591e-08	5.8595174e-06	0.00053391582	4.9759723e-08	9.9404708e-08	2.9953467e-06	2.4129713e-07	1.1443263e-05	1.9985389e-06	2.144375e-05	1.1004896e-05	2.5369457e-07	1.6761845e-07	5.9479567e-07	7.1517459e-09	5.7492239e-06	6.2051498e-07	2.3195469e-05	1.2965411e-05	2.0722607e-06	2.0983663e-08	6.8777098e-08	1.156759e-08	4.0407722e-09	9.8193363e-05	3.7245107e-07	1.2495815e-07	3.3292105e-07	2.9196231e-06	2.3471076e-08	3.4895922e-06	2.5174891e-06	1.0899317e-06	1.0685076e-07	2.5389688e-09	4.680486e-05	5.5208062e-07	1.0432703e-06	2.0684078e-05	2.8525957e-07	4.27871e-08	2.3942289e-07	0.1	0.053956971	0.0089278081	0.026867108
5.0012553e-05	0.033431262	9.1993979e-06	0.0092786076	0.00012587068	0.0089804251	0.00019785874	0.0075342976	0.001662965	6.2100162e-06	0.00042131494	0.0002787204	0.015974818	1.0	1.0	0.028703012	0.0023873211	0.028017556	1.0	0.00031576495	0.0036227962	0.0020446775	0.0556814	0.00086087832	0.00012462164	0.0037943223	1.9423785e-05	0.0017838967	0.033761226	0.0011665705	0.0011413493	0.00093551085	1.458185e-05	0.00012177421	0.040707547	1.0	0.023865303	0.0019041315	0.00021985767	0.00021201294	0.0041051805	0.0085741542	0.014872061	0.00056728069	0.00048243365	0.032108113	9.981768e-07	0.0028079541	0.033234172	0.014819494	0.00054202584	1.0	1.0	0.012703432	2.3591525e-05	0.021991296	0.5958526	1.0	0.2295736	0.0021732638	0.01333244	0.01253857	0.00080775825	0.737703	0.3600941	0.1072238	0.010186569	0.1165083	0.010996217	2.1003485e-05	0.1586429	1.0	0.00058635365	0.00029390008	2.1795747e-06	1.0	9.5032865e-06	7.551648e-05	4.1165233e-05	6.8578174e-08	6.810268e-05	7.2543829e-05	1.9444869e-07	1.6189708e-05	0.00083376723	6.7621721e-07	4.2129482e-06	3.3549e-05	4.5313449e-08	1.3650019e-05	8.367294e-06	2.8151777e-07	7.3813521e-07	7.7458844e-06	6.1069426e-07	1.9191491e-07	1.6274898e-10	3.8452597e-09	4.2581782e-05	8.4188532e-06	1.0360879e-05	1.7844755e-05	4.7488612e-07	1.3401412e-07	1.4172589e-07	1.3965032e-05	8.9905718e-08	3.2898828e-05	1.0318001e-06	9.1279435e-06	2.1779337e-07	1.2501235e-07	5.2830552e-07	5.8682349e-06	1.6855616e-06	2.3945915e-08	2.4695331e-07	2.044782e-07	2.0934807e-07	2.9210147e-05	2.5206199e-07	2.7808351e-06	6.152235e-08	3.1442813e-09	1.925018e-08	1.0764394e-06	9.4032409e-08	4.0275463e-09	4.7715496e-08	2.2420192e-09	1.2016836e-10	2.9345062e-09	9.8779445e-08	7.3015372e-07	7.2816103e-10	6.888191e-08	9.5042459e-08	2.0015934e-08	2.4025633e-08	1.2001698e-07	3.1173795e-07	2.1407852e-05	7.2479899e-08	7.8779777e-08	1.640259e-08	1e-10	8.38834e-08	6.0630548e-05	7.7068529e-05	6.1720184e-06	2.7661058e-06	1.317501e-05	1e-10	9.5675479e-10	0.5893731	0.1258597	0.00034301126	2.430097
1.0	0.010885719	0.012734164	5.1090727e-05	0.019661797	1.0	0.6176571	0.0032117432	0.2828864	0.0053140745	1.0	0.00087110716	0.0048452676	0.059942257	0.00026915368	0.00014269013	1.0	0.018801942	0.0031840177	0.1294805	0.003794916	0.00091491145	0.3277578	0.01076544	0.4094382	0.024444731	0.5874869	2.2080017e-06	3.3304316e-06	0.0058172415	0.0030569588	0.0011652986	0.0003572526	0.1033235	0.00041459224	0.022678493	0.0036148555	0.037162799	0.3406392	0.0026684878	0.1166364	0.6403986	0.8263043	0.00028909717	1.0	0.0012329007	1.0	0.0005246764	0.4541571	7.002629e-05	0.1847691	0.013185003	0.2679481	0.0022928966	0.0018006775	0.00096876238	0.042655915	0.4260603	0.010522017	0.095098279	3.3039353e-06	0.0068134242	0.00047535458	0.034615654	1.0	2.3052984e-05	2.8560182e-05	0.00060188607	0.00079163589	0.00084656809	3.1885691e-05	0.00016644401	9.124476e-07	0.0018506984	0.1309253	0.00012470431	0.0040884586	6.4650962e-06	1.7834943e-06	2.945381e-08	1.6541014e-08	9.6628348e-08	4.6878097e-09	2.1818494e-06	9.5491188e-05	1.4766471e-07	2.1657888e-07	2.385842e-06	1.1038101e-06	6.0661978e-07	8.0442689e-08	8.7118842e-06	6.9063361e-05	1.6165481e-05	7.1506465e-06	7.4146061e-05	4.2013536e-08	2.640013e-06	7.0059741e-08	1.2900929e-07	3.5026781e-06	2.8656486e-06	6.7718162e-07	1.49813e-07	2.6491653e-05	7.7576378e-06	7.0784537e-08	3.828665e-08	5.8483529e-10	1.2883107e-06	6.259234e-09	2.9868737e-08	2.9383719e-07	2.9644091e-06	4.6470078e-07	2.6815931e-07	2.1706525e-08	1e-10	1.7398103e-08	7.4916591e-07	6.1447014e-07	0.00023690186	1.4453234e-07	8.3530199e-10	1.4036991e-10	3.7286802e-05	5.3186159e-07	2.186797e-06	1.493233e-07	7.214453e-08	1.5042483e-09	2.9905522e-08	1.4167735e-09	6.5461244e-08	8.8366594e-09	6.6139845e-09	1.6624183e-05	4.8299944e-06	9.9313731e-09	1e-10	3.4968143e-06	4.1866917e-07	1.3739349e-07	0.00018628406	4.0206537e-06	9.3660955e-09	8.0062126e-09	0.00010254958	0.0002405167	1.3865555e-06	5.2888123e-07	2.5951568e-09	3.5790809e-08	3.0242622e-09	0.1	12.33595	5.347203	0.3420182
2.7606869e-05	0.2869981	0.00018340898	1.1643778e-05	2.2448741e-05	0.0007457867	0.046889562	0.0086986944	0.0010552711	0.00074659078	0.0029641893	0.00062534673	2.191354e-07	1.6248117e-05	1.0	0.813377	1.0	0.5975448	0.025394859	0.0039704284	3.8912262e-07	1.0	0.0002019536	0.00065363641	0.0011192278	0.0038699587	7.615035e-08	1.9682737e-05	0.2100925	0.1640476	0.013477441	0.0018383366	7.6222285e-08	0.0039428924	9.0192247e-05	0.2611083	0.072215222	0.00035254747	0.0003243807	0.0059995293	7.0726579e-05	0.0018729637	0.0059455344	0.1217235	0.021889204	0.0019196675	3.8653747e-05	0.7170577	0.0017273013	0.4661185	0.0088306069	0.0010471848	1.4387954e-05	0.0068581677	0.1062567	2.4671834e-05	0.00026857448	4.809599e-05	0.010535338	0.00010442823	0.052706592	0.066745996	0.00011602558	0.0024066779	0.8581449	0.089290857	0.045602959	0.011667242	0.018851517	0.0018009642	2.3006662e-05	0.0057509094	0.9036457	0.0004851557	0.00056960742	0.00021337945	0.0026847394	1.9155135e-05	1.5402986e-05	4.4559674e-06	2.5910653e-08	2.3967326e-07	4.8996124e-10	1.1178186e-07	1.2957485e-06	5.7200027e-06	1.0969212e-06	2.1641772e-07	6.159129e-06	4.7197418e-07	1.4931838e-06	1.1956703e-07	1.1475977e-06	1.2728433e-05	8.3520479e-07	3.0801823e-07	1.3825878e-09	1.6072212e-08	1.2258385e-08	5.3282247e-07	5.9052246e-07	1.181105e-05	1.0845563e-06	1.2762341e-07	5.1842841e-07	2.0458464e-07	1.2146288e-06	2.4822008e-08	1.7117671e-06	0.00013644827	1.2151077e-08	1.4156415e-09	5.9344472e-07	7.9023903e-06	6.4572714e-07	1.103781e-08	1.6934604e-05	5.8906541e-10	5.7329419e-08	4.3846832e-08	3.832404e-07	7.1278209e-06	1.3982446e-08	5.3261601e-06	2.4853832e-09	1.3287802e-09	1.0292702e-06	4.6627389e-07	0.00016410633	1.2515861e-08	1.8908832e-09	1.4857168e-09	1.1522312e-09	4.983534e-09	3.2092458e-08	7.5393373e-08	1.0688466e-05	1.0850839e-05	1.744782e-07	3.5947432e-09	6.9191401e-07	3.0290309e-08	1.4572407e-08	2.4172936e-05	5.8990554e-07	2.7137087e-08	8.4083585e-09	3.7621128e-09	1.5094167e-07	7.7810798e-09	3.3994585e-08	4.9485074e-09	1e-10	1.8887773e-08	0.1	46.8746	0.070960768	0.0018981325
